,order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,Item_In_Full,Item_On_Time,Item_On_Time_In_Full,ord_on_time,ord_in_full,ord_otif,Amount_INR
11732,FAP410601601,2025-04-07,789601,Price Rite,"New Jersey, US",25891601,AM Tea 500,beverages,189,2025-04-10,2025-04-10,189,1,1,1,1,1,1,95993.1
11733,FAP49520601,2025-04-07,789520,Fairway Market,"New Jersey, US",25891601,AM Tea 500,beverages,141,2025-04-09,2025-04-12,141,1,0,0,0,1,0,71613.90000000001
11734,FAP48103601,2025-04-07,789103,Vijay Stores,Vadodara,25891601,AM Tea 500,beverages,189,2025-04-08,2025-04-09,180,0,0,0,0,0,0,225.0
11735,FAP410103601,2025-04-07,789103,Vijay Stores,Vadodara,25891601,AM Tea 500,beverages,197,2025-04-10,2025-04-10,187,0,1,0,1,0,0,225.0
11736,FAP48201602,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891601,AM Tea 500,beverages,143,2025-04-08,2025-04-08,143,1,1,1,1,0,0,72629.70000000001
11737,FAP410320601,2025-04-07,789320,Whole Foods Market,"New Jersey, US",25891601,AM Tea 500,beverages,69,2025-04-10,2025-04-10,69,1,1,1,1,1,1,35045.100000000006
11738,FAP410220601,2025-04-07,789220,ShopRite,"New Jersey, US",25891601,AM Tea 500,beverages,115,2025-04-10,2025-04-10,109,0,1,0,1,0,0,55361.100000000006
11739,FAP410321601,2025-04-07,789321,Chiptec Stores,Ahmedabad,25891601,AM Tea 500,beverages,175,2025-04-10,2025-04-10,175,1,1,1,1,0,0,225.0
11740,FAP48621601,2025-04-07,789621,Expert Mart,Ahmedabad,25891601,AM Tea 500,beverages,64,2025-04-08,2025-04-08,51,0,1,0,1,0,0,225.0
11741,FAP410421601,2025-04-07,789421,Lotus Mart,Ahmedabad,25891601,AM Tea 500,beverages,164,2025-04-10,2025-04-12,156,0,0,0,0,0,0,225.0
11742,FAP48420601,2025-04-07,789420,Lidl,"New Jersey, US",25891601,AM Tea 500,beverages,179,2025-04-08,2025-04-10,179,1,0,0,0,1,0,90914.1
11743,FAP49501601,2025-04-07,789501,Best Market,"New Jersey, US",25891601,AM Tea 500,beverages,157,2025-04-09,2025-04-09,157,1,1,1,1,1,1,79740.3
11744,FAP48103403,2025-04-07,789103,Vijay Stores,Vadodara,25891402,AM Curd 100,Dairy,277,2025-04-08,2025-04-08,222,0,1,0,1,0,0,20.0
11745,FAP48420503,2025-04-07,789420,Lidl,"New Jersey, US",25891402,AM Curd 100,Dairy,443,2025-04-08,2025-04-11,443,1,0,0,0,1,0,74999.90000000001
11746,FAP48320603,2025-04-07,789320,Whole Foods Market,"New Jersey, US",25891402,AM Curd 100,Dairy,445,2025-04-08,2025-04-08,445,1,1,1,1,0,0,75338.5
11747,FAP49720402,2025-04-07,789720,Colonial Farms,"New Jersey, US",25891402,AM Curd 100,Dairy,372,2025-04-09,2025-04-09,372,1,1,1,1,0,0,62979.600000000006
11748,FAP48301602,2025-04-07,789301,Foodtown,"New Jersey, US",25891402,AM Curd 100,Dairy,271,2025-04-08,2025-04-08,257,0,1,0,1,0,0,43510.100000000006
11749,FAP410422402,2025-04-07,789422,Lotus Mart,Vadodara,25891402,AM Curd 100,Dairy,335,2025-04-10,2025-04-11,335,1,0,0,0,1,0,20.0
11750,FAP49403502,2025-04-07,789403,Propel Mart,Vadodara,25891402,AM Curd 100,Dairy,325,2025-04-09,2025-04-09,325,1,1,1,1,1,1,20.0
11751,FAP49321402,2025-04-07,789321,Chiptec Stores,Ahmedabad,25891402,AM Curd 100,Dairy,431,2025-04-09,2025-04-09,431,1,1,1,1,1,1,20.0
11752,FAP410321601,2025-04-07,789321,Chiptec Stores,Ahmedabad,25891402,AM Curd 100,Dairy,479,2025-04-10,2025-04-10,479,1,1,1,1,0,0,20.0
11753,FAP48201602,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891402,AM Curd 100,Dairy,275,2025-04-08,2025-04-08,247,0,1,0,1,0,0,41817.100000000006
11754,FAP49201402,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891402,AM Curd 100,Dairy,213,2025-04-09,2025-04-10,213,1,0,0,0,1,0,36060.9
11755,FAP48101402,2025-04-07,789101,Costco Wholesale,"New Jersey, US",25891402,AM Curd 100,Dairy,466,2025-04-08,2025-04-08,466,1,1,1,1,0,0,78893.8
11756,FAP410101402,2025-04-07,789101,Costco Wholesale,"New Jersey, US",25891402,AM Curd 100,Dairy,299,2025-04-10,2025-04-10,239,0,1,0,1,0,0,40462.700000000004
11757,FAP410621402,2025-04-07,789621,Expert Mart,Ahmedabad,25891402,AM Curd 100,Dairy,349,2025-04-10,2025-04-10,349,1,1,1,1,0,0,20.0
11758,FAP49622502,2025-04-07,789622,Expert Mart,Vadodara,25891402,AM Curd 100,Dairy,219,2025-04-09,2025-04-11,219,1,0,0,0,1,0,20.0
11759,FAP49102502,2025-04-07,789102,Vijay Stores,Ahmedabad,25891402,AM Curd 100,Dairy,497,2025-04-09,2025-04-09,398,0,1,0,1,0,0,20.0
11760,FAP49202603,2025-04-07,789202,Rel Fresh,Ahmedabad,25891402,AM Curd 100,Dairy,381,2025-04-09,2025-04-09,381,1,1,1,1,1,1,20.0
11761,FAP48303201,2025-04-07,789303,Expression Stores,Vadodara,25891201,AM Butter 100,Dairy,378,2025-04-08,2025-04-08,378,1,1,1,1,1,1,60.0
11762,FAP48603403,2025-04-07,789603,Info Stores,Vadodara,25891201,AM Butter 100,Dairy,286,2025-04-08,2025-04-08,286,1,1,1,1,1,1,60.0
11763,FAP49121303,2025-04-07,789121,Coolblue,Ahmedabad,25891201,AM Butter 100,Dairy,423,2025-04-09,2025-04-09,423,1,1,1,1,1,1,60.0
11764,FAP49122201,2025-04-07,789122,Coolblue,Vadodara,25891201,AM Butter 100,Dairy,500,2025-04-09,2025-04-09,475,0,1,0,1,0,0,60.0
11765,FAP410122201,2025-04-07,789122,Coolblue,Vadodara,25891201,AM Butter 100,Dairy,442,2025-04-10,2025-04-12,420,0,0,0,0,0,0,60.0
11766,FAP48601503,2025-04-07,789601,Price Rite,"New Jersey, US",25891201,AM Butter 100,Dairy,250,2025-04-08,2025-04-08,238,0,1,0,1,0,0,40293.4
11767,FAP48301602,2025-04-07,789301,Foodtown,"New Jersey, US",25891201,AM Butter 100,Dairy,159,2025-04-08,2025-04-08,159,1,1,1,1,0,0,26918.7
11768,FAP48521501,2025-04-07,789521,Acclaimed Stores,Ahmedabad,25891201,AM Butter 100,Dairy,471,2025-04-08,2025-04-10,447,0,0,0,0,0,0,60.0
11769,FAP48320603,2025-04-07,789320,Whole Foods Market,"New Jersey, US",25891201,AM Butter 100,Dairy,141,2025-04-08,2025-04-08,127,0,1,0,1,0,0,21501.100000000002
11770,FAP49320201,2025-04-07,789320,Whole Foods Market,"New Jersey, US",25891201,AM Butter 100,Dairy,385,2025-04-09,2025-04-11,385,1,0,0,0,1,0,65180.50000000001
11771,FAP410403201,2025-04-07,789403,Propel Mart,Vadodara,25891201,AM Butter 100,Dairy,408,2025-04-10,2025-04-10,388,0,1,0,1,0,0,60.0
11772,FAP48422401,2025-04-07,789422,Lotus Mart,Vadodara,25891201,AM Butter 100,Dairy,237,2025-04-08,2025-04-11,190,0,0,0,0,0,0,60.0
11773,FAP49422201,2025-04-07,789422,Lotus Mart,Vadodara,25891201,AM Butter 100,Dairy,246,2025-04-09,2025-04-08,246,1,1,1,1,1,1,60.0
11774,FAP49503401,2025-04-07,789503,Viveks Stores,Vadodara,25891201,AM Butter 100,Dairy,282,2025-04-09,2025-04-09,254,0,1,0,1,0,0,60.0
11775,FAP48703603,2025-04-07,789703,Sorefoz Mart,Vadodara,25891201,AM Butter 100,Dairy,205,2025-04-08,2025-04-08,205,1,1,1,1,1,1,60.0
11776,FAP410220601,2025-04-07,789220,ShopRite,"New Jersey, US",25891201,AM Butter 100,Dairy,254,2025-04-10,2025-04-10,241,0,1,0,1,0,0,40801.3
11777,FAP410702201,2025-04-07,789702,Sorefoz Mart,Ahmedabad,25891201,AM Butter 100,Dairy,143,2025-04-10,2025-04-11,114,0,0,0,0,0,0,60.0
11778,FAP49201603,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891201,AM Butter 100,Dairy,298,2025-04-09,2025-04-09,298,1,1,1,1,1,1,50451.4
11779,FAP410101402,2025-04-07,789101,Costco Wholesale,"New Jersey, US",25891201,AM Butter 100,Dairy,442,2025-04-10,2025-04-10,442,1,1,1,1,0,0,74830.6
11780,FAP410422501,2025-04-07,789422,Lotus Mart,Vadodara,25891501,AM Biscuits 750,Food,227,2025-04-10,2025-04-12,227,1,0,0,0,1,0,300.0
11781,FAP410520501,2025-04-07,789520,Fairway Market,"New Jersey, US",25891501,AM Biscuits 750,Food,248,2025-04-10,2025-04-10,236,0,1,0,1,0,0,179796.6
11782,FAP48703603,2025-04-07,789703,Sorefoz Mart,Vadodara,25891501,AM Biscuits 750,Food,227,2025-04-08,2025-04-08,227,1,1,1,1,1,1,300.0
11783,FAP410902503,2025-04-07,789902,Elite Mart,Ahmedabad,25891501,AM Biscuits 750,Food,119,2025-04-10,2025-04-10,119,1,1,1,1,1,1,300.0
11784,FAP410603602,2025-04-07,789603,Info Stores,Vadodara,25891501,AM Biscuits 750,Food,183,2025-04-10,2025-04-10,183,1,1,1,1,1,1,300.0
11785,FAP410201502,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891501,AM Biscuits 750,Food,175,2025-04-10,2025-04-10,175,1,1,1,1,0,0,133323.75
11786,FAP410121501,2025-04-07,789121,Coolblue,Ahmedabad,25891501,AM Biscuits 750,Food,115,2025-04-10,2025-04-11,115,1,0,0,0,1,0,300.0
11787,FAP48621601,2025-04-07,789621,Expert Mart,Ahmedabad,25891501,AM Biscuits 750,Food,152,2025-04-08,2025-04-08,152,1,1,1,1,0,0,300.0
11788,FAP48903502,2025-04-07,789903,Elite Mart,Vadodara,25891501,AM Biscuits 750,Food,109,2025-04-08,2025-04-08,104,0,1,0,1,0,0,300.0
11789,FAP49221501,2025-04-07,789221,Atlas Stores,Ahmedabad,25891501,AM Biscuits 750,Food,173,2025-04-09,2025-04-10,156,0,0,0,0,0,0,300.0
11790,FAP48122501,2025-04-07,789122,Coolblue,Vadodara,25891501,AM Biscuits 750,Food,216,2025-04-08,2025-04-09,173,0,0,0,0,0,0,300.0
11791,FAP49101501,2025-04-07,789101,Costco Wholesale,"New Jersey, US",25891501,AM Biscuits 750,Food,161,2025-04-09,2025-04-09,161,1,1,1,1,1,1,122657.85
11792,FAP49103501,2025-04-07,789103,Vijay Stores,Vadodara,25891501,AM Biscuits 750,Food,156,2025-04-09,2025-04-08,156,1,1,1,1,1,1,300.0
11793,FAP49303501,2025-04-07,789303,Expression Stores,Vadodara,25891501,AM Biscuits 750,Food,205,2025-04-09,2025-04-09,205,1,1,1,1,1,1,300.0
11794,FAP410303501,2025-04-07,789303,Expression Stores,Vadodara,25891501,AM Biscuits 750,Food,191,2025-04-10,2025-04-10,191,1,1,1,1,1,1,300.0
11795,FAP410102501,2025-04-07,789102,Vijay Stores,Ahmedabad,25891501,AM Biscuits 750,Food,218,2025-04-10,2025-04-10,196,0,1,0,1,0,0,300.0
11796,FAP48521501,2025-04-07,789521,Acclaimed Stores,Ahmedabad,25891501,AM Biscuits 750,Food,197,2025-04-08,2025-04-10,197,1,0,0,0,0,0,300.0
11797,FAP49622501,2025-04-07,789622,Expert Mart,Vadodara,25891501,AM Biscuits 750,Food,165,2025-04-09,2025-04-10,165,1,0,0,0,1,0,300.0
11798,FAP48503602,2025-04-07,789503,Viveks Stores,Vadodara,25891602,AM Tea 250,beverages,189,2025-04-08,2025-04-10,189,1,0,0,0,1,0,112.0
11799,FAP48301602,2025-04-07,789301,Foodtown,"New Jersey, US",25891602,AM Tea 250,beverages,53,2025-04-08,2025-04-08,53,1,1,1,1,0,0,13459.35
11800,FAP410422502,2025-04-07,789422,Lotus Mart,Vadodara,25891203,AM Butter 500,Dairy,329,2025-04-10,2025-04-10,296,0,1,0,1,0,0,300.0
11801,FAP49420602,2025-04-07,789420,Lidl,"New Jersey, US",25891602,AM Tea 250,beverages,64,2025-04-09,2025-04-10,64,1,0,0,0,1,0,16252.800000000001
11802,FAP48201602,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891602,AM Tea 250,beverages,133,2025-04-08,2025-04-08,126,0,1,0,1,0,0,31997.7
11803,FAP49201603,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891602,AM Tea 250,beverages,76,2025-04-09,2025-04-09,76,1,1,1,1,1,1,19300.2
11804,FAP49320602,2025-04-07,789320,Whole Foods Market,"New Jersey, US",25891602,AM Tea 250,beverages,195,2025-04-09,2025-04-09,195,1,1,1,1,1,1,49520.25
11805,FAP410520602,2025-04-07,789520,Fairway Market,"New Jersey, US",25891602,AM Tea 250,beverages,56,2025-04-10,2025-04-12,50,0,0,0,0,0,0,12697.5
11806,FAP410622603,2025-04-07,789622,Expert Mart,Vadodara,25891602,AM Tea 250,beverages,149,2025-04-10,2025-04-10,149,1,1,1,1,1,1,112.0
11807,FAP48603602,2025-04-07,789603,Info Stores,Vadodara,25891602,AM Tea 250,beverages,131,2025-04-08,2025-04-10,131,1,0,0,0,1,0,112.0
11808,FAP410603602,2025-04-07,789603,Info Stores,Vadodara,25891602,AM Tea 250,beverages,52,2025-04-10,2025-04-10,52,1,1,1,1,1,1,112.0
11809,FAP48501602,2025-04-07,789501,Best Market,"New Jersey, US",25891602,AM Tea 250,beverages,53,2025-04-08,2025-04-08,53,1,1,1,1,0,0,13459.35
11810,FAP410122602,2025-04-07,789122,Coolblue,Vadodara,25891602,AM Tea 250,beverages,101,2025-04-10,2025-04-10,81,0,1,0,1,0,0,112.0
11811,FAP49501601,2025-04-07,789501,Best Market,"New Jersey, US",25891101,AM Milk 500,Dairy,500,2025-04-09,2025-04-09,500,1,1,1,1,1,1,169300.0
11812,FAP49522101,2025-04-07,789522,Acclaimed Stores,Vadodara,25891101,AM Milk 500,Dairy,483,2025-04-09,2025-04-10,459,0,0,0,0,0,0,125.0
11813,FAP410101402,2025-04-07,789101,Costco Wholesale,"New Jersey, US",25891101,AM Milk 500,Dairy,311,2025-04-10,2025-04-10,311,1,1,1,1,0,0,105304.6
11814,FAP48321101,2025-04-07,789321,Chiptec Stores,Ahmedabad,25891101,AM Milk 500,Dairy,406,2025-04-08,2025-04-10,325,0,0,0,0,0,0,125.0
11815,FAP48720101,2025-04-07,789720,Colonial Farms,"New Jersey, US",25891101,AM Milk 500,Dairy,434,2025-04-08,2025-04-09,434,1,0,0,0,1,0,146952.40000000002
11816,FAP49720402,2025-04-07,789720,Colonial Farms,"New Jersey, US",25891101,AM Milk 500,Dairy,417,2025-04-09,2025-04-09,375,0,1,0,1,0,0,126975.00000000001
11817,FAP49103502,2025-04-07,789103,Vijay Stores,Vadodara,25891101,AM Milk 500,Dairy,461,2025-04-09,2025-04-09,438,0,1,0,1,0,0,125.0
11818,FAP49122502,2025-04-07,789122,Coolblue,Vadodara,25891101,AM Milk 500,Dairy,471,2025-04-09,2025-04-10,447,0,0,0,0,0,0,125.0
11819,FAP49621401,2025-04-07,789621,Expert Mart,Ahmedabad,25891101,AM Milk 500,Dairy,438,2025-04-09,2025-04-09,438,1,1,1,1,1,1,125.0
11820,FAP49401101,2025-04-07,789401,Wegmans,"New Jersey, US",25891101,AM Milk 500,Dairy,447,2025-04-09,2025-04-09,447,1,1,1,1,1,1,151354.2
11821,FAP410102101,2025-04-07,789102,Vijay Stores,Ahmedabad,25891101,AM Milk 500,Dairy,333,2025-04-10,2025-04-09,333,1,1,1,1,1,1,125.0
11822,FAP48420601,2025-04-07,789420,Lidl,"New Jersey, US",25891101,AM Milk 500,Dairy,481,2025-04-08,2025-04-10,481,1,0,0,0,1,0,162866.6
11823,FAP410420503,2025-04-07,789420,Lidl,"New Jersey, US",25891101,AM Milk 500,Dairy,301,2025-04-10,2025-04-13,301,1,0,0,0,1,0,101918.6
11824,FAP48402101,2025-04-07,789402,Propel Mart,Ahmedabad,25891101,AM Milk 500,Dairy,419,2025-04-08,2025-04-08,419,1,1,1,1,1,1,125.0
11825,FAP410402101,2025-04-07,789402,Propel Mart,Ahmedabad,25891101,AM Milk 500,Dairy,500,2025-04-10,2025-04-10,400,0,1,0,1,0,0,125.0
11826,FAP49402401,2025-04-07,789402,Propel Mart,Ahmedabad,25891401,AM Curd 250,Dairy,441,2025-04-09,2025-04-10,441,1,0,0,0,1,0,50.0
11827,FAP49621401,2025-04-07,789621,Expert Mart,Ahmedabad,25891401,AM Curd 250,Dairy,368,2025-04-09,2025-04-09,368,1,1,1,1,1,1,50.0
11828,FAP49622401,2025-04-07,789622,Expert Mart,Vadodara,25891401,AM Curd 250,Dairy,467,2025-04-09,2025-04-09,467,1,1,1,1,0,0,50.0
11829,FAP410121401,2025-04-07,789121,Coolblue,Ahmedabad,25891401,AM Curd 250,Dairy,272,2025-04-10,2025-04-10,245,0,1,0,1,0,0,50.0
11830,FAP49501601,2025-04-07,789501,Best Market,"New Jersey, US",25891401,AM Curd 250,Dairy,364,2025-04-09,2025-04-09,364,1,1,1,1,1,1,77031.5
11831,FAP49102502,2025-04-07,789102,Vijay Stores,Ahmedabad,25891401,AM Curd 250,Dairy,256,2025-04-09,2025-04-09,256,1,1,1,1,0,0,50.0
11832,FAP49503401,2025-04-07,789503,Viveks Stores,Vadodara,25891401,AM Curd 250,Dairy,364,2025-04-09,2025-04-09,364,1,1,1,1,0,0,50.0
11833,FAP48202403,2025-04-07,789202,Rel Fresh,Ahmedabad,25891401,AM Curd 250,Dairy,383,2025-04-08,2025-04-08,383,1,1,1,1,0,0,50.0
11834,FAP48320603,2025-04-07,789320,Whole Foods Market,"New Jersey, US",25891401,AM Curd 250,Dairy,410,2025-04-08,2025-04-08,410,1,1,1,1,0,0,86766.25
11835,FAP48903502,2025-04-07,789903,Elite Mart,Vadodara,25891401,AM Curd 250,Dairy,288,2025-04-08,2025-04-08,288,1,1,1,1,0,0,50.0
11836,FAP49903401,2025-04-07,789903,Elite Mart,Vadodara,25891401,AM Curd 250,Dairy,291,2025-04-09,2025-04-09,291,1,1,1,1,1,1,50.0
11837,FAP49702401,2025-04-07,789702,Sorefoz Mart,Ahmedabad,25891401,AM Curd 250,Dairy,262,2025-04-09,2025-04-08,249,0,1,0,1,0,0,50.0
11838,FAP48301602,2025-04-07,789301,Foodtown,"New Jersey, US",25891401,AM Curd 250,Dairy,286,2025-04-08,2025-04-08,286,1,1,1,1,0,0,60524.75
11839,FAP49721401,2025-04-07,789721,Logic Stores,Ahmedabad,25891401,AM Curd 250,Dairy,265,2025-04-09,2025-04-08,265,1,1,1,1,1,1,50.0
11840,FAP48422401,2025-04-07,789422,Lotus Mart,Vadodara,25891401,AM Curd 250,Dairy,261,2025-04-08,2025-04-11,261,1,0,0,0,0,0,50.0
11841,FAP49422401,2025-04-07,789422,Lotus Mart,Vadodara,25891401,AM Curd 250,Dairy,454,2025-04-09,2025-04-10,454,1,0,0,0,0,0,50.0
11842,FAP49122401,2025-04-07,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,205,2025-04-09,2025-04-12,185,0,0,0,0,0,0,50.0
11843,FAP410720401,2025-04-07,789720,Colonial Farms,"New Jersey, US",25891401,AM Curd 250,Dairy,456,2025-04-10,2025-04-11,365,0,0,0,0,0,0,77243.125
11844,FAP49201603,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891401,AM Curd 250,Dairy,218,2025-04-09,2025-04-09,218,1,1,1,1,1,1,46134.25
11845,FAP49421401,2025-04-07,789421,Lotus Mart,Ahmedabad,25891401,AM Curd 250,Dairy,425,2025-04-09,2025-04-12,340,0,0,0,0,0,0,50.0
11846,FAP49101501,2025-04-07,789101,Costco Wholesale,"New Jersey, US",25891401,AM Curd 250,Dairy,468,2025-04-09,2025-04-09,468,1,1,1,1,1,1,99040.5
11847,FAP48221401,2025-04-07,789221,Atlas Stores,Ahmedabad,25891401,AM Curd 250,Dairy,356,2025-04-08,2025-04-08,356,1,1,1,1,1,1,50.0
11848,FAP49220603,2025-04-07,789220,ShopRite,"New Jersey, US",25891603,AM Tea 100,beverages,51,2025-04-09,2025-04-09,46,0,1,0,1,0,0,3893.9
11849,FAP48320603,2025-04-07,789320,Whole Foods Market,"New Jersey, US",25891603,AM Tea 100,beverages,187,2025-04-08,2025-04-08,187,1,1,1,1,0,0,15829.550000000001
11850,FAP48521603,2025-04-07,789521,Acclaimed Stores,Ahmedabad,25891603,AM Tea 100,beverages,50,2025-04-08,2025-04-08,50,1,1,1,1,1,1,45.0
11851,FAP410521603,2025-04-07,789521,Acclaimed Stores,Ahmedabad,25891603,AM Tea 100,beverages,118,2025-04-10,2025-04-10,118,1,1,1,1,1,1,45.0
11852,FAP410622603,2025-04-07,789622,Expert Mart,Vadodara,25891603,AM Tea 100,beverages,150,2025-04-10,2025-04-10,150,1,1,1,1,1,1,45.0
11853,FAP48421603,2025-04-07,789421,Lotus Mart,Ahmedabad,25891603,AM Tea 100,beverages,63,2025-04-08,2025-04-10,63,1,0,0,0,0,0,45.0
11854,FAP49421603,2025-04-07,789421,Lotus Mart,Ahmedabad,25891603,AM Tea 100,beverages,71,2025-04-09,2025-04-10,67,0,0,0,0,0,0,45.0
11855,FAP49902603,2025-04-07,789902,Elite Mart,Ahmedabad,25891603,AM Tea 100,beverages,107,2025-04-09,2025-04-09,107,1,1,1,1,1,1,45.0
11856,FAP48703603,2025-04-07,789703,Sorefoz Mart,Vadodara,25891603,AM Tea 100,beverages,195,2025-04-08,2025-04-08,195,1,1,1,1,1,1,45.0
11857,FAP410203603,2025-04-07,789203,Rel Fresh,Vadodara,25891603,AM Tea 100,beverages,148,2025-04-10,2025-04-10,148,1,1,1,1,1,1,45.0
11858,FAP48321603,2025-04-07,789321,Chiptec Stores,Ahmedabad,25891603,AM Tea 100,beverages,95,2025-04-08,2025-04-08,95,1,1,1,1,1,1,45.0
11859,FAP49202603,2025-04-07,789202,Rel Fresh,Ahmedabad,25891603,AM Tea 100,beverages,131,2025-04-09,2025-04-09,131,1,1,1,1,1,1,45.0
11860,FAP410202603,2025-04-07,789202,Rel Fresh,Ahmedabad,25891603,AM Tea 100,beverages,167,2025-04-10,2025-04-10,167,1,1,1,1,0,0,45.0
11861,FAP49201603,2025-04-07,789201,Rel Fresh,"New Jersey, US",25891603,AM Tea 100,beverages,106,2025-04-09,2025-04-09,106,1,1,1,1,1,1,8972.900000000001
11862,FAP410122603,2025-04-07,789122,Coolblue,Vadodara,25891603,AM Tea 100,beverages,62,2025-04-10,2025-04-11,62,1,0,0,0,1,0,45.0
11863,FAP48501602,2025-04-07,789501,Best Market,"New Jersey, US",25891202,AM Butter 250,Dairy,211,2025-04-08,2025-04-08,200,0,1,0,1,0,0,67720.0
11864,FAP410702202,2025-04-07,789702,Sorefoz Mart,Ahmedabad,25891202,AM Butter 250,Dairy,184,2025-04-10,2025-04-13,175,0,0,0,0,0,0,150.0
11865,FAP48902503,2025-04-07,789902,Elite Mart,Ahmedabad,25891202,AM Butter 250,Dairy,131,2025-04-08,2025-04-08,131,1,1,1,1,0,0,150.0
11866,FAP48903502,2025-04-07,789903,Elite Mart,Vadodara,25891202,AM Butter 250,Dairy,150,2025-04-08,2025-04-08,142,0,1,0,1,0,0,150.0
11867,FAP48301602,2025-04-07,789301,Foodtown,"New Jersey, US",25891202,AM Butter 250,Dairy,376,2025-04-08,2025-04-08,376,1,1,1,1,0,0,127313.6
11868,FAP48703603,2025-04-07,789703,Sorefoz Mart,Vadodara,25891202,AM Butter 250,Dairy,459,2025-04-08,2025-04-08,459,1,1,1,1,1,1,150.0
11869,FAP410721202,2025-04-07,789721,Logic Stores,Ahmedabad,25891202,AM Butter 250,Dairy,433,2025-04-10,2025-04-10,433,1,1,1,1,1,1,150.0
11870,FAP48101402,2025-04-07,789101,Costco Wholesale,"New Jersey, US",25891202,AM Butter 250,Dairy,359,2025-04-08,2025-04-08,323,0,1,0,1,0,0,109367.8
11871,FAP49503401,2025-04-07,789503,Viveks Stores,Vadodara,25891202,AM Butter 250,Dairy,442,2025-04-09,2025-04-09,442,1,1,1,1,0,0,150.0
11872,FAP410503202,2025-04-07,789503,Viveks Stores,Vadodara,25891202,AM Butter 250,Dairy,264,2025-04-10,2025-04-10,264,1,1,1,1,1,1,150.0
11873,FAP48220403,2025-04-07,789220,ShopRite,"New Jersey, US",25891202,AM Butter 250,Dairy,101,2025-04-08,2025-04-08,91,0,1,0,1,0,0,30812.600000000002
11874,FAP48720202,2025-04-07,789720,Colonial Farms,"New Jersey, US",25891202,AM Butter 250,Dairy,162,2025-04-08,2025-04-07,162,1,1,1,1,1,1,54853.200000000004
11875,FAP49202603,2025-04-07,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,345,2025-04-09,2025-04-09,345,1,1,1,1,1,1,150.0
11876,FAP410202603,2025-04-07,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,240,2025-04-10,2025-04-10,216,0,1,0,1,0,0,150.0
11877,FAP48121202,2025-04-07,789121,Coolblue,Ahmedabad,25891202,AM Butter 250,Dairy,240,2025-04-08,2025-04-10,192,0,0,0,0,0,0,150.0
11878,FAP48522202,2025-04-07,789522,Acclaimed Stores,Vadodara,25891202,AM Butter 250,Dairy,167,2025-04-08,2025-04-11,167,1,0,0,0,1,0,150.0
11879,FAP49203202,2025-04-07,789203,Rel Fresh,Vadodara,25891202,AM Butter 250,Dairy,388,2025-04-09,2025-04-09,369,0,1,0,1,0,0,150.0
11880,FAP49121403,2025-04-07,789121,Coolblue,Ahmedabad,25891202,AM Butter 250,Dairy,287,2025-04-09,2025-04-11,287,1,0,0,0,1,0,150.0
11881,FAP48203303,2025-04-07,789203,Rel Fresh,Vadodara,25891303,AM Ghee 100,Dairy,31,2025-04-08,2025-04-08,31,1,1,1,1,1,1,90.0
11882,FAP49422303,2025-04-07,789422,Lotus Mart,Vadodara,25891303,AM Ghee 100,Dairy,82,2025-04-09,2025-04-09,82,1,1,1,1,1,1,90.0
11883,FAP48103403,2025-04-07,789103,Vijay Stores,Vadodara,25891303,AM Ghee 100,Dairy,25,2025-04-08,2025-04-08,24,0,1,0,1,0,0,90.0
11884,FAP410103601,2025-04-07,789103,Vijay Stores,Vadodara,25891303,AM Ghee 100,Dairy,58,2025-04-10,2025-04-10,46,0,1,0,1,0,0,90.0
11885,FAP49721303,2025-04-07,789721,Logic Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,79,2025-04-09,2025-04-10,79,1,0,0,0,1,0,90.0
11886,FAP49301303,2025-04-07,789301,Foodtown,"New Jersey, US",25891303,AM Ghee 100,Dairy,62,2025-04-09,2025-04-09,62,1,1,1,1,1,1,15744.900000000001
11887,FAP410703303,2025-04-07,789703,Sorefoz Mart,Vadodara,25891303,AM Ghee 100,Dairy,66,2025-04-10,2025-04-09,63,0,1,0,1,0,0,90.0
11888,FAP48720303,2025-04-07,789720,Colonial Farms,"New Jersey, US",25891303,AM Ghee 100,Dairy,89,2025-04-08,2025-04-08,89,1,1,1,1,1,1,22601.550000000003
11889,FAP48421603,2025-04-07,789421,Lotus Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,72,2025-04-08,2025-04-10,65,0,0,0,0,0,0,90.0
11890,FAP49122303,2025-04-07,789122,Coolblue,Vadodara,25891303,AM Ghee 100,Dairy,24,2025-04-09,2025-04-08,23,0,1,0,1,0,0,90.0
11891,FAP48702303,2025-04-07,789702,Sorefoz Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,91,2025-04-08,2025-04-08,86,0,1,0,1,0,0,90.0
